year,reg,sex,x,mx
2005,1104,F,15,0.000873
2005,1104,F,20,0.001366
2005,1104,F,25,0.002026
2005,1104,F,30,0.002743
2005,1104,F,35,0.003917
2005,1104,F,40,0.005413
2005,1104,F,45,0.007224
2005,1104,F,50,0.010309
2005,1104,F,55,0.01359
2005,1104,F,60,0.019637
2005,1104,F,65,0.026281
2005,1104,F,70,0.043649
2005,1104,F,75,0.070789
2005,1104,F,80,0.114662
2005,1104,F,85,0.209612
2005,1125,M,0,0.015399
2005,1125,M,1,0.001019
2005,1125,M,5,0.000666
2005,1125,M,10,0.000714
2005,1125,M,15,0.003109
2005,1125,M,20,0.008075
2005,1125,M,25,0.011849
2005,1125,M,30,0.014099
2005,1125,M,35,0.015705
2005,1125,M,40,0.021219
2005,1125,M,45,0.025941
2005,1125,M,50,0.034865
2005,1125,M,55,0.042857
2005,1125,M,60,0.056268
2005,1125,M,65,0.067656
2005,1125,M,70,0.091358
2005,1125,M,75,0.116098
2005,1125,M,80,0.167541
2005,1125,M,85,0.230541
2005,1125,F,0,0.010106
2005,1125,F,1,0.00091
2005,1125,F,5,0.000441
2005,1125,F,10,0.000361
2005,1125,F,15,0.001087
2005,1125,F,20,0.001956
2005,1125,F,25,0.00297
2005,1125,F,30,0.003895
2005,1125,F,35,0.005008
2005,1125,F,40,0.00678
2005,1125,F,45,0.008577
2005,1125,F,50,0.012847
2005,1125,F,55,0.01543
2005,1125,F,60,0.020737
2005,1125,F,65,0.027467
2005,1125,F,70,0.044054
2005,1125,F,75,0.072987
2005,1125,F,80,0.116857
2005,1125,F,85,0.19151
2005,1132,M,0,0.013857
2005,1132,M,1,0.001232
2005,1132,M,5,0.000586
2005,1132,M,10,0.000506
2005,1132,M,15,0.002515
2005,1132,M,20,0.006834
2005,1132,M,25,0.010194
2005,1132,M,30,0.01174
2005,1132,M,35,0.013522
2005,1132,M,40,0.018381
2005,1132,M,45,0.023971
2005,1132,M,50,0.031854
2005,1132,M,55,0.042173
2005,1132,M,60,0.055567
2005,1132,M,65,0.068589
2005,1132,M,70,0.089002
2005,1132,M,75,0.122182
2005,1132,M,80,0.160073
2005,1132,M,85,0.276289
2005,1132,F,0,0.009821
2005,1132,F,1,0.000784
2005,1132,F,5,0.000256
2005,1132,F,10,0.00034
2005,1132,F,15,0.001028
2005,1132,F,20,0.001735
2005,1132,F,25,0.002897
2005,1132,F,30,0.003538
2005,1132,F,35,0.004299
2005,1132,F,40,0.006288
2005,1132,F,45,0.008075
2005,1132,F,50,0.011058
2005,1132,F,55,0.016909
2005,1132,F,60,0.022847
2005,1132,F,65,0.02953
2005,1132,F,70,0.044616
2005,1132,F,75,0.074611
2005,1132,F,80,0.115132
2005,1132,F,85,0.23242
2005,1150,M,0,0.012537
2005,1150,M,1,0.000974
2005,1150,M,5,0.000409
2005,1150,M,10,0.000528
2005,1150,M,15,0.001873
2005,1150,M,20,0.005057
2005,1150,M,25,0.007874
2005,1150,M,30,0.008872
2005,1150,M,35,0.010342
2005,1150,M,40,0.013872
2005,1150,M,45,0.01897
2005,1150,M,50,0.026026
2005,1150,M,55,0.033072
2005,1150,M,60,0.046539
2005,1150,M,65,0.055924
2005,1150,M,70,0.078349
2005,1150,M,75,0.108535
2005,1150,M,80,0.138612
2005,1150,M,85,0.241761
2005,1150,F,0,0.009393
2005,1150,F,1,0.000842
2005,1150,F,5,0.000411
2005,1150,F,10,0.000343
2005,1150,F,15,0.000776
2005,1150,F,20,0.001213
2005,1150,F,25,0.001495
2005,1150,F,30,0.002243
2005,1150,F,35,0.002682
2005,1150,F,40,0.00428
2005,1150,F,45,0.005618
2005,1150,F,50,0.008219
2005,1150,F,55,0.011449
2005,1150,F,60,0.016339
2005,1150,F,65,0.021891
2005,1150,F,70,0.03828
2005,1150,F,75,0.063468
2005,1150,F,80,0.103603
2005,1150,F,85,0.211343
2005,1152,M,0,0.011725
2005,1152,M,1,0.000921
2005,1152,M,5,0.000693
2005,1152,M,10,0.000704
2005,1152,M,15,0.001808
2005,1152,M,20,0.004283
2005,1152,M,25,0.007415
2005,1152,M,30,0.008802
2005,1152,M,35,0.009436
2005,1152,M,40,0.013914
2005,1152,M,45,0.017921
2005,1152,M,50,0.026707
2005,1152,M,55,0.033974
2005,1152,M,60,0.047677
2005,1152,M,65,0.061586
2005,1152,M,70,0.081274
2005,1152,M,75,0.111742
2005,1152,M,80,0.141897
2005,1152,M,85,0.191692
2005,1152,F,0,0.008334
2005,1152,F,1,0.000561
2005,1152,F,5,0.000337
2005,1152,F,10,0.000265
2005,1152,F,15,0.000581
2005,1152,F,20,0.00099
2005,1152,F,25,0.001706
2005,1152,F,30,0.002072
2005,1152,F,35,0.002827
2005,1152,F,40,0.003561
2005,1152,F,45,0.005886
2005,1152,F,50,0.008563
2005,1152,F,55,0.013381
2005,1152,F,60,0.017241
2005,1152,F,65,0.025568
2005,1152,F,70,0.040967
2005,1152,F,75,0.067145
2005,1152,F,80,0.105341
2005,1152,F,85,0.222955
2005,1169,M,0,0.015217
2005,1169,M,1,0.000726
2005,1169,M,5,0.000464
2005,1169,M,10,0.000585
2005,1169,M,15,0.001663
2005,1169,M,20,0.003169
2005,1169,M,25,0.006174
2005,1169,M,30,0.006858
2005,1169,M,35,0.008977
2005,1169,M,40,0.012893
2005,1169,M,45,0.019931
2005,1169,M,50,0.026211
2005,1169,M,55,0.034147
2005,1169,M,60,0.047556
2005,1169,M,65,0.059567
2005,1169,M,70,0.090915
2005,1169,M,75,0.111409
2005,1169,M,80,0.143497
2005,1169,M,85,0.195665
2005,1169,F,0,0.011466
2005,1169,F,1,0.000841
2005,1169,F,5,0.000435
2005,1169,F,10,0.000249
2005,1169,F,15,0.000899
2005,1169,F,20,0.001084
2005,1169,F,25,0.001185
2005,1169,F,30,0.002166
2005,1169,F,35,0.003186
2005,1169,F,40,0.00453
2005,1169,F,45,0.005877
2005,1169,F,50,0.009837
2005,1169,F,55,0.012948
2005,1169,F,60,0.017663
2005,1169,F,65,0.024874
2005,1169,F,70,0.040535
2005,1169,F,75,0.06762
2005,1169,F,80,0.105933
2005,1169,F,85,0.209009
2005,1198,M,0,0.012543
2005,1198,M,1,0.001267
2005,1198,M,5,0.000546
2005,1198,M,10,0.00093
2005,1198,M,15,0.002575
2005,1198,M,20,0.005143
2005,1198,M,25,0.006019
2005,1198,M,30,0.008768
2005,1198,M,35,0.010156
2005,1198,M,40,0.012995
2005,1198,M,45,0.018515
2005,1198,M,50,0.024574
2005,1198,M,55,0.032558
2005,1198,M,60,0.039901
2005,1198,M,65,0.059904
2005,1198,M,70,0.084095
2005,1198,M,75,0.113601
2005,1198,M,80,0.150292
2005,1198,M,85,0.280606
2005,1198,F,0,0.008624
2005,1198,F,1,0.000572
2005,1198,F,5,0.000463
2005,1198,F,10,0.000384
2005,1198,F,15,0.00089
2005,1198,F,20,0.001029
2005,1198,F,25,0.001714
2005,1198,F,30,0.001997
2005,1198,F,35,0.002462
2005,1198,F,40,0.003672
2005,1198,F,45,0.005802
2005,1198,F,50,0.008273
2005,1198,F,55,0.010552
2005,1198,F,60,0.018081
2005,1198,F,65,0.028015
2005,1198,F,70,0.044733
2005,1198,F,75,0.079211
2005,1198,F,80,0.120597
2005,1198,F,85,0.262789
2005,1130,M,0,0.012211
2005,1130,M,1,0.001317
2005,1130,M,5,0.00049
2005,1130,M,10,0.001341
2005,1130,M,15,0.00228
2005,1130,M,20,0.004268
2005,1130,M,25,0.005492
2005,1130,M,30,0.005616
2005,1130,M,35,0.009296
2005,1130,M,40,0.015909
2005,1130,M,45,0.018181
2005,1130,M,50,0.027774
2005,1130,M,55,0.03804
2005,1130,M,60,0.061107
2005,1130,M,65,0.078807
2005,1130,M,70,0.100504
2005,1130,M,75,0.143431
2005,1130,M,80,0.21794
2005,1130,M,85,0.229254
2005,1130,F,0,0.009165
2005,1130,F,1,0.000996
2005,1130,F,5,0.00037
2005,1130,F,10,0.000326
2005,1130,F,15,0.000873
2005,1130,F,20,0.001103
2005,1130,F,25,0.00139
2005,1130,F,30,0.00212
2005,1130,F,35,0.002964
2005,1130,F,40,0.00379
2005,1130,F,45,0.006353
2005,1130,F,50,0.009169
2005,1130,F,55,0.011265
2005,1130,F,60,0.021597
2005,1130,F,65,0.037411
2005,1130,F,70,0.052643
2005,1130,F,75,0.091289
2005,1130,F,80,0.1328
2005,1130,F,85,0.314798
2005,1105,M,0,0.015425
2005,1105,M,1,0.000758
2005,1105,M,5,0.000419
2005,1105,M,10,0.00059
2005,1105,M,15,0.002042
2005,1105,M,20,0.004409
2005,1105,M,25,0.007325
2005,1105,M,30,0.009845
2005,1105,M,35,0.013046
2005,1105,M,40,0.016477
2005,1105,M,45,0.021279
2005,1105,M,50,0.029324
2005,1105,M,55,0.039447
2005,1105,M,60,0.052949
2005,1105,M,65,0.064574
2005,1105,M,70,0.088721
2005,1105,M,75,0.119581
2005,1105,M,80,0.166339
2005,1105,M,85,0.187774
2005,1105,F,0,0.011721
2005,1105,F,1,0.00073
2005,1105,F,5,0.000216
2005,1105,F,10,0.00039
2005,1105,F,15,0.000916
2005,1105,F,20,0.001409
2005,1105,F,25,0.002228
2005,1105,F,30,0.002815
2005,1105,F,35,0.004559
2005,1105,F,40,0.005971
2005,1105,F,45,0.007043
2005,1105,F,50,0.009883
2005,1105,F,55,0.013886
2005,1105,F,60,0.020064
2005,1105,F,65,0.029002
2005,1105,F,70,0.043034
2005,1105,F,75,0.074399
2005,1105,F,80,0.121309
2005,1105,F,85,0.237013
2005,1108,M,0,0.014317
2005,1108,M,1,0.001327
2005,1108,M,5,0.000657
2005,1108,M,10,0.000934
2005,1108,M,15,0.002294
2005,1108,M,20,0.003536
2005,1108,M,25,0.007104
2005,1108,M,30,0.010131
2005,1108,M,35,0.014608
2005,1108,M,40,0.019624
2005,1108,M,45,0.026768
2005,1108,M,50,0.034964
2005,1108,M,55,0.044271
2005,1108,M,60,0.058818
2005,1108,M,65,0.066734
2005,1108,M,70,0.090497
2005,1108,M,75,0.127598
2005,1108,M,80,0.159616
2005,1108,M,85,0.278116
2005,1108,F,0,0.012212
2005,1108,F,1,0.000729
2005,1108,F,5,0.000516
2005,1108,F,10,0.000424
2005,1108,F,15,0.001064
2005,1108,F,20,0.001108
2005,1108,F,25,0.002326
2005,1108,F,30,0.003115
2005,1108,F,35,0.004237
2005,1108,F,40,0.006343
2005,1108,F,45,0.008506
2005,1108,F,50,0.010718
2005,1108,F,55,0.014582
2005,1108,F,60,0.020333
2005,1108,F,65,0.026992
2005,1108,F,70,0.046173
2005,1108,F,75,0.070266
2005,1108,F,80,0.113122
2005,1108,F,85,0.221262
2005,1110,M,0,0.025845
2005,1110,M,1,0.001471
2005,1110,M,5,0.000913
2005,1110,M,10,0.000692
2005,1110,M,15,0.002104
2005,1110,M,20,0.005095
2005,1110,M,25,0.008435
2005,1110,M,30,0.012351
2005,1110,M,35,0.017
2005,1110,M,40,0.020348
2005,1110,M,45,0.02477
2005,1110,M,50,0.032369
2005,1110,M,55,0.043237
2005,1110,M,60,0.055748
2005,1110,M,65,0.072041
2005,1110,M,70,0.091136
2005,1110,M,75,0.136608
2005,1110,M,80,0.168467
2005,1110,M,85,0.222723
2005,1110,F,0,0.012101
2005,1110,F,1,0.001219
2005,1110,F,5,0.000566
2005,1110,F,10,0.000449
2005,1110,F,15,0.001329
2005,1110,F,20,0.001647
2005,1110,F,25,0.002282
2005,1110,F,30,0.003993
2005,1110,F,35,0.0058
2005,1110,F,40,0.006647
2005,1110,F,45,0.008443
2005,1110,F,50,0.011518
2005,1110,F,55,0.016649
2005,1110,F,60,0.022755
2005,1110,F,65,0.032519
2005,1110,F,70,0.049073
2005,1110,F,75,0.081586
2005,1110,F,80,0.11766
2005,1110,F,85,0.236646
2005,1144,M,0,0.008231
2005,1144,M,1,0.000821
2005,1144,M,5,0.000499
2005,1144,M,10,0.000212
2005,1144,M,15,0.001862
2005,1144,M,20,0.004677
2005,1144,M,25,0.00415
2005,1144,M,30,0.007167
2005,1144,M,35,0.010641
2005,1144,M,40,0.015728
2005,1144,M,45,0.022889
2005,1144,M,50,0.029082
2005,1144,M,55,0.044045
2005,1144,M,60,0.071189
2005,1144,M,65,0.089694
2005,1144,M,70,0.103587
2005,1144,M,75,0.144551
2005,1144,M,80,0.305163
2005,1144,M,85,0.180688
2005,1144,F,0,0.016263
2005,1144,F,1,0.000291
2005,1144,F,5,0.000252
2005,1144,F,10,0.000414
2005,1144,F,15,0.000725
2005,1144,F,20,0.000858
2005,1144,F,25,0.001496
2005,1144,F,30,0.0025
2005,1144,F,35,0.002839
2005,1144,F,40,0.004913
2005,1144,F,45,0.00619
2005,1144,F,50,0.011414
2005,1144,F,55,0.014996
2005,1144,F,60,0.029739
2005,1144,F,65,0.038728
2005,1144,F,70,0.052014
2005,1144,F,75,0.097178
2005,1144,F,80,0.09935
2005,1144,F,85,0.184711
2005,1164,M,0,0.015799
2005,1164,M,1,0.001052
2005,1164,M,5,0.000507
2005,1164,M,10,0.000701
2005,1164,M,15,0.00252
2005,1164,M,20,0.005137
2005,1164,M,25,0.005346
2005,1164,M,30,0.010219
2005,1164,M,35,0.014486
2005,1164,M,40,0.020488
2005,1164,M,45,0.0279
2005,1164,M,50,0.03563
2005,1164,M,55,0.047789
2005,1164,M,60,0.065237
2005,1164,M,65,0.089527
2005,1164,M,70,0.109553
2005,1164,M,75,0.160323
2005,1164,M,80,0.211494
2005,1164,M,85,0.209138
2005,1164,F,0,0.014331
2005,1164,F,1,0.001171
2005,1164,F,5,0.000511
2005,1164,F,10,0.000293
2005,1164,F,15,0.000945
2005,1164,F,20,0.001353
2005,1164,F,25,0.001395
2005,1164,F,30,0.002752
2005,1164,F,35,0.004039
2005,1164,F,40,0.00655
2005,1164,F,45,0.009994
2005,1164,F,50,0.011046
2005,1164,F,55,0.018237
2005,1164,F,60,0.023154
2005,1164,F,65,0.032831
2005,1164,F,70,0.053829
2005,1164,F,75,0.088993
2005,1164,F,80,0.135466
2005,1164,F,85,0.201092
2005,1199,M,0,0.015626
2005,1199,M,1,0.000978
2005,1199,M,5,0.00066
2005,1199,M,10,0.001125
2005,1199,M,15,0.002153
2005,1199,M,20,0.005886
2005,1199,M,25,0.006653
2005,1199,M,30,0.009887
2005,1199,M,35,0.017948
2005,1199,M,40,0.022891
2005,1199,M,45,0.028214
2005,1199,M,50,0.037777
2005,1199,M,55,0.053287
2005,1199,M,60,0.064648
2005,1199,M,65,0.06874
2005,1199,M,70,0.113661
2005,1199,M,75,0.126155
2005,1199,M,80,0.139158
2005,1199,M,85,0.320522
2005,1199,F,0,0.01591
2005,1199,F,1,0.001248
2005,1199,F,5,0.000669
2005,1199,F,10,0.001029
2005,1199,F,15,0.001431
2005,1199,F,20,0.001088
2005,1199,F,25,0.002359
2005,1199,F,30,0.004638
2005,1199,F,35,0.005419
2005,1199,F,40,0.010033
2005,1199,F,45,0.010678
2005,1199,F,50,0.015121
2005,1199,F,55,0.023344
2005,1199,F,60,0.025942
2005,1199,F,65,0.029847
2005,1199,F,70,0.046577
2005,1199,F,75,0.079388
2005,1199,F,80,0.140439
2005,1199,F,85,0.257788
2005,1177,M,0,0.017566
2005,1177,M,1,0.002948
2005,1177,M,5,0.002345
2005,1177,M,10,0.003987
2005,1177,M,15,0.003287
2005,1177,M,20,0.006487
2005,1177,M,25,0.006345
2005,1177,M,30,0.00778
2005,1177,M,35,0.018265
2005,1177,M,40,0.013746
2005,1177,M,45,0.017736
2005,1177,M,50,0.027062
2005,1177,M,55,0.035653
2005,1177,M,60,0.04927
2005,1177,M,65,0.083019
2005,1177,M,70,0.094118
2005,1177,M,75,0.142857
2005,1177,M,80,0.5
2005,1177,M,85,0
2005,1177,F,0,0.018135
2005,1177,F,1,0
2005,1177,F,5,0.000625
2005,1177,F,10,0.000571
2005,1177,F,15,0.003002
2005,1177,F,20,0.002556
2005,1177,F,25,0.004232
2005,1177,F,30,0.004357
2005,1177,F,35,0.006229
2005,1177,F,40,0.006901
2005,1177,F,45,0.006029
2005,1177,F,50,0.009365
2005,1177,F,55,0.016123
2005,1177,F,60,0.038161
2005,1177,F,65,0.045767
2005,1177,F,70,0.102389
2005,1177,F,75,0.176796
2005,1177,F,80,0.08
2005,1177,F,85,0.608696
2006,1114,M,0,0.010833
2006,1114,M,1,0.000292
2006,1114,M,5,0.000371
2006,1114,M,10,0.000338
2006,1114,M,15,0.001269
2006,1114,M,20,0.002409
2006,1114,M,25,0.003698
2006,1114,M,30,0.005348
2006,1114,M,35,0.007138
2006,1114,M,40,0.009082
2006,1114,M,45,0.013013
2006,1114,M,50,0.018733
2006,1114,M,55,0.025159
2006,1114,M,60,0.036316
2006,1114,M,65,0.050762
2006,1114,M,70,0.071669
2006,1114,M,75,0.10318
2006,1114,M,80,0.140314
2006,1114,M,85,0.258168
2006,1114,F,0,0.006866
2006,1114,F,1,0.000575
2006,1114,F,5,0.000389
2006,1114,F,10,0.000273
2006,1114,F,15,0.000435
2006,1114,F,20,0.0005
2006,1114,F,25,0.001153
2006,1114,F,30,0.001151
2006,1114,F,35,0.001725
2006,1114,F,40,0.002714
2006,1114,F,45,0.003785
2006,1114,F,50,0.005529
2006,1114,F,55,0.008361
2006,1114,F,60,0.013284
2006,1114,F,65,0.020409
2006,1114,F,70,0.036315
2006,1114,F,75,0.05997
2006,1114,F,80,0.101507
2006,1114,F,85,0.204984
2006,1115,M,0,0.008356
2006,1115,M,1,0.000664
2006,1115,M,5,0.00014
2006,1115,M,10,0.000453
2006,1115,M,15,0.001445
2006,1115,M,20,0.003491
2006,1115,M,25,0.006687
2006,1115,M,30,0.010133
2006,1115,M,35,0.011486
2006,1115,M,40,0.015808
2006,1115,M,45,0.021661
2006,1115,M,50,0.029661
2006,1115,M,55,0.035895
2006,1115,M,60,0.048342
2006,1115,M,65,0.060892
2006,1115,M,70,0.086155
2006,1115,M,75,0.111414
2006,1115,M,80,0.162729
2006,1115,M,85,0.238923
2006,1115,F,0,0.007426
2006,1115,F,1,0.000396
2006,1115,F,5,0.000146
2006,1115,F,10,0.000192
2006,1115,F,15,0.000468
2006,1115,F,20,0.000733
2006,1115,F,25,0.001614
2006,1115,F,30,0.002011
2006,1115,F,35,0.00297
2006,1115,F,40,0.003402
2006,1115,F,45,0.005108
2006,1115,F,50,0.007387
2006,1115,F,55,0.010129
2006,1115,F,60,0.016087
2006,1115,F,65,0.021608
2006,1115,F,70,0.0379
2006,1115,F,75,0.065213
2006,1115,F,80,0.113543
2006,1115,F,85,0.228523
2006,1117,M,0,0.008097
2006,1117,M,1,0.000534
2006,1117,M,5,0.000484
2006,1117,M,10,0.000458
2006,1117,M,15,0.001984
2006,1117,M,20,0.004246
2006,1117,M,25,0.007285
2006,1117,M,30,0.00991
2006,1117,M,35,0.011684
2006,1117,M,40,0.016734
2006,1117,M,45,0.022093
2006,1117,M,50,0.029568
2006,1117,M,55,0.035004
2006,1117,M,60,0.049847
2006,1117,M,65,0.061686
2006,1117,M,70,0.08578
2006,1117,M,75,0.118112
2006,1117,M,80,0.159408
2006,1117,M,85,0.23704
2006,1117,F,0,0.007997
2006,1117,F,1,0.000711
2006,1117,F,5,0.000321
2006,1117,F,10,0.000326
2006,1117,F,15,0.000558
2006,1117,F,20,0.001015
2006,1117,F,25,0.001755
2006,1117,F,30,0.002501
2006,1117,F,35,0.003428
2006,1117,F,40,0.004638
2006,1117,F,45,0.005722
2006,1117,F,50,0.008146
2006,1117,F,55,0.01135
2006,1117,F,60,0.01605
2006,1117,F,65,0.023385
2006,1117,F,70,0.039414
2006,1117,F,75,0.067615
2006,1117,F,80,0.106659
2006,1117,F,85,0.182217
2006,1120,M,0,0.01013
2006,1120,M,1,0.000665
2006,1120,M,5,0.000382
2006,1120,M,10,0.00045
2006,1120,M,15,0.001496
2006,1120,M,20,0.003376
2006,1120,M,25,0.00568
2006,1120,M,30,0.006808
2006,1120,M,35,0.009351
2006,1120,M,40,0.013225
2006,1120,M,45,0.016931
2006,1120,M,50,0.022367
2006,1120,M,55,0.030015
2006,1120,M,60,0.039588
2006,1120,M,65,0.056437
2006,1120,M,70,0.075851
2006,1120,M,75,0.105238
2006,1120,M,80,0.139322
2006,1120,M,85,0.246403
2006,1120,F,0,0.006336
2006,1120,F,1,0.000243
2006,1120,F,5,0.000223
2006,1120,F,10,0.000419
2006,1120,F,15,0.000434
2006,1120,F,20,0.00091
2006,1120,F,25,0.001217
2006,1120,F,30,0.001674
2006,1120,F,35,0.002333
2006,1120,F,40,0.003121
2006,1120,F,45,0.003985
2006,1120,F,50,0.006055
2006,1120,F,55,0.00895
2006,1120,F,60,0.013876
2006,1120,F,65,0.020053
2006,1120,F,70,0.03572
2006,1120,F,75,0.061008
2006,1120,F,80,0.0988
2006,1120,F,85,0.198145
2006,1124,M,0,0.010649
2006,1124,M,1,0.000877
2006,1124,M,5,0.000619
2006,1124,M,10,0.000448
2006,1124,M,15,0.001449
2006,1124,M,20,0.004549
2006,1124,M,25,0.006983
2006,1124,M,30,0.009095
2006,1124,M,35,0.010572
2006,1124,M,40,0.015444
2006,1124,M,45,0.022442
2006,1124,M,50,0.029058
2006,1124,M,55,0.039513
2006,1124,M,60,0.049842
2006,1124,M,65,0.066067
2006,1124,M,70,0.088104
2006,1124,M,75,0.124216
2006,1124,M,80,0.157635
2006,1124,M,85,0.221719
2006,1124,F,0,0.007883
2006,1124,F,1,0.000489
2006,1124,F,5,0.000448
2006,1124,F,10,0.000275
2006,1124,F,15,0.000519
2006,1124,F,20,0.001133
2006,1124,F,25,0.001738
2006,1124,F,30,0.00284
2006,1124,F,35,0.003852
2006,1124,F,40,0.003902
2006,1124,F,45,0.006053
2006,1124,F,50,0.008291
2006,1124,F,55,0.011918
2006,1124,F,60,0.016397
2006,1124,F,65,0.023931
2006,1124,F,70,0.042751
2006,1124,F,75,0.070373
2006,1124,F,80,0.109859
2006,1124,F,85,0.177917
2006,1129,M,0,0.013836
2006,1129,M,1,0.000678
2006,1129,M,5,0.000491
2006,1129,M,10,0.000436
2006,1129,M,15,0.001423
2006,1129,M,20,0.003096
2006,1129,M,25,0.005596
2006,1129,M,30,0.008542
2006,1129,M,35,0.009443
2006,1129,M,40,0.01393
2006,1129,M,45,0.01779
2006,1129,M,50,0.026126
2006,1129,M,55,0.032947
2006,1129,M,60,0.040019
2006,1129,M,65,0.057151
2006,1129,M,70,0.079666
2006,1129,M,75,0.114608
2006,1129,M,80,0.147797
2006,1129,M,85,0.233707
2006,1129,F,0,0.008452
2006,1129,F,1,0.00052
2006,1129,F,5,0.000257
2006,1129,F,10,0.00029
2006,1129,F,15,0.000925
2006,1129,F,20,0.000759
2006,1129,F,25,0.001814
2006,1129,F,30,0.001894
2006,1129,F,35,0.002698
2006,1129,F,40,0.003672
2006,1129,F,45,0.005381
2006,1129,F,50,0.007658
2006,1129,F,55,0.011117
2006,1129,F,60,0.01602
2006,1129,F,65,0.021407
2006,1129,F,70,0.037653
2006,1129,F,75,0.062009
2006,1129,F,80,0.10833
2006,1129,F,85,0.207596
2006,1134,M,0,0.015387
2006,1134,M,1,0.000373
2006,1134,M,5,0.000674
2006,1134,M,10,0.000349
2006,1134,M,15,0.00228
2006,1134,M,20,0.003591
2006,1134,M,25,0.005876
2006,1134,M,30,0.008584
2006,1134,M,35,0.010359
2006,1134,M,40,0.014856
2006,1134,M,45,0.020387
2006,1134,M,50,0.027095
2006,1134,M,55,0.036151
2006,1134,M,60,0.051044
2006,1134,M,65,0.066344
2006,1134,M,70,0.085593
2006,1134,M,75,0.117021
2006,1134,M,80,0.153587
2006,1134,M,85,0.269781
2006,1134,F,0,0.014615
2006,1134,F,1,0.00093
2006,1134,F,5,0.000279
2006,1134,F,10,0.000243
2006,1134,F,15,0.000629
2006,1134,F,20,0.000914
2006,1134,F,25,0.001439
2006,1134,F,30,0.00197
2006,1134,F,35,0.003385
2006,1134,F,40,0.004125
2006,1134,F,45,0.005861
2006,1134,F,50,0.008644
2006,1134,F,55,0.011903
2006,1134,F,60,0.016181
2006,1134,F,65,0.025355
2006,1134,F,70,0.04136
2006,1134,F,75,0.071092
2006,1134,F,80,0.120505
2006,1134,F,85,0.218193
2006,1138,M,0,0.009971
2006,1138,M,1,0.000441
2006,1138,M,5,0.000471
2006,1138,M,10,0.00039
2006,1138,M,15,0.001268
2006,1138,M,20,0.003174
2006,1138,M,25,0.005765
2006,1138,M,30,0.007467
2006,1138,M,35,0.010739
2006,1138,M,40,0.013429
2006,1138,M,45,0.019201
2006,1138,M,50,0.026341
2006,1138,M,55,0.031056
2006,1138,M,60,0.046134
2006,1138,M,65,0.062542
2006,1138,M,70,0.081191
2006,1138,M,75,0.122532
2006,1138,M,80,0.167065
2006,1138,M,85,0.287105
2006,1138,F,0,0.010586
2006,1138,F,1,0.000563
2006,1138,F,5,0.000247
2006,1138,F,10,0.000237
2006,1138,F,15,0.001101
2006,1138,F,20,0.000485
2006,1138,F,25,0.001212
2006,1138,F,30,0.001944
2006,1138,F,35,0.001994
2006,1138,F,40,0.003434
2006,1138,F,45,0.004167
2006,1138,F,50,0.006292
2006,1138,F,55,0.010246
2006,1138,F,60,0.015261
2006,1138,F,65,0.024333
2006,1138,F,70,0.040584
2006,1138,F,75,0.069571
2006,1138,F,80,0.114187
2006,1138,F,85,0.217878
2006,1142,M,0,0.007077
2006,1142,M,1,0.000778
2006,1142,M,5,0.000394
2006,1142,M,10,0.000715
2006,1142,M,15,0.001432
2006,1142,M,20,0.003399
2006,1142,M,25,0.005674
2006,1142,M,30,0.007697
2006,1142,M,35,0.00873
2006,1142,M,40,0.013609
2006,1142,M,45,0.018156
2006,1142,M,50,0.024918
2006,1142,M,55,0.032821
2006,1142,M,60,0.042888
2006,1142,M,65,0.055317
2006,1142,M,70,0.079889
2006,1142,M,75,0.113138
2006,1142,M,80,0.136932
2006,1142,M,85,0.275854
2006,1142,F,0,0.009396
2006,1142,F,1,0.000244
2006,1142,F,5,0.000335
2006,1142,F,10,0.000233
2006,1142,F,15,0.000495
2006,1142,F,20,0.000668
2006,1142,F,25,0.001156
2006,1142,F,30,0.00152
2006,1142,F,35,0.002165
2006,1142,F,40,0.003172
2006,1142,F,45,0.004557
2006,1142,F,50,0.006208
2006,1142,F,55,0.00983
2006,1142,F,60,0.014617
2006,1142,F,65,0.02223
2006,1142,F,70,0.035901
2006,1142,F,75,0.063157
2006,1142,F,80,0.105126
2006,1142,F,85,0.203301
2006,1146,M,0,0.009298
2006,1146,M,1,0.000587
2006,1146,M,5,0.000421
2006,1146,M,10,0.000467
2006,1146,M,15,0.001526
2006,1146,M,20,0.003715
2006,1146,M,25,0.007073
2006,1146,M,30,0.008111
2006,1146,M,35,0.00931
2006,1146,M,40,0.012173
2006,1146,M,45,0.016232
2006,1146,M,50,0.023216
2006,1146,M,55,0.030569
2006,1146,M,60,0.040794
2006,1146,M,65,0.055453
2006,1146,M,70,0.077993
2006,1146,M,75,0.109408
2006,1146,M,80,0.141357
2006,1146,M,85,0.219785
2006,1146,F,0,0.008258
2006,1146,F,1,0.000428
2006,1146,F,5,0.000225
2006,1146,F,10,0.000196
2006,1146,F,15,0.000709
2006,1146,F,20,0.000931
2006,1146,F,25,0.001543
2006,1146,F,30,0.002004
2006,1146,F,35,0.002805
2006,1146,F,40,0.003655
2006,1146,F,45,0.004678
2006,1146,F,50,0.007045
2006,1146,F,55,0.010197
2006,1146,F,60,0.013894
2006,1146,F,65,0.022085
2006,1146,F,70,0.037973
2006,1146,F,75,0.063319
2006,1146,F,80,0.105029
2006,1146,F,85,0.182482
2006,1154,M,0,0.011744
2006,1154,M,1,0.001166
2006,1154,M,5,0.000351
2006,1154,M,10,0.000273
2006,1154,M,15,0.001177
2006,1154,M,20,0.002941
